id,hangid,sido,sigungu,dong,date,malso
1975,4223051000,강원도,삼척시,남양동,19981026,
1976,4223053000,강원도,삼척시,교동,19880423,
1977,4223054000,강원도,삼척시,정라동,19880423,
1978,4223057000,강원도,삼척시,성내동,19981026,
1979,4272000000,강원도,홍천군,,19880423,
1980,4272025000,강원도,홍천군,홍천읍,19880423,
1981,4272031000,강원도,홍천군,화촌면,19880423,
1982,4272032000,강원도,홍천군,두촌면,19880423,
1983,4272033000,강원도,홍천군,내촌면,19880423,
1984,4272034000,강원도,홍천군,서석면,19880423,
1985,4272035000,강원도,홍천군,동면,19880423,
1986,4272036000,강원도,홍천군,남면,19880423,
1987,4272037000,강원도,홍천군,서면,19880423,
1988,4272038000,강원도,홍천군,북방면,19880423,
1989,4272039000,강원도,홍천군,내면,19880423,
1990,4273000000,강원도,횡성군,,19880423,
1991,4273025000,강원도,횡성군,횡성읍,19880423,
1992,4273031000,강원도,횡성군,우천면,19880423,
1993,4273032000,강원도,횡성군,안흥면,19880423,
1994,4273033000,강원도,횡성군,둔내면,19880423,
1995,4273034000,강원도,횡성군,갑천면,19880423,
1996,4273035000,강원도,횡성군,청일면,19880423,
1997,4273036000,강원도,횡성군,공근면,19880423,
1998,4273037000,강원도,횡성군,서원면,19880423,
1999,4273038000,강원도,횡성군,강림면,19890401,
2000,4275000000,강원도,영월군,,19880423,
2001,4275025000,강원도,영월군,영월읍,19880423,
2002,4275025300,강원도,영월군,상동읍,19880423,
2003,4275031000,강원도,영월군,중동면,19880423,
2004,4275032500,강원도,영월군,김삿갓면,20091020,
2005,4275033000,강원도,영월군,북면,19880423,
2006,4275034000,강원도,영월군,남면,19880423,
2007,4275035500,강원도,영월군,한반도면,20091020,
2008,4275035900,강원도,영월군,한반도면쌍용출장,19880423,
2009,4275036000,강원도,영월군,주천면,19880423,
2010,4275038000,강원도,영월군,무릉도원면,20161115,
2011,4276000000,강원도,평창군,,19880423,
2012,4276025000,강원도,평창군,평창읍,19880423,
2013,4276031000,강원도,평창군,미탄면,19880423,
2014,4276032000,강원도,평창군,방림면,19880423,
2015,4276032500,강원도,평창군,방림면계촌출장소,19880423,
2016,4276033000,강원도,평창군,대화면,19880423,
2017,4276034000,강원도,평창군,봉평면,19880423,
2018,4276035000,강원도,평창군,용평면,19880423,
2019,4276036000,강원도,평창군,진부면,19880423,
2020,4276038000,강원도,평창군,대관령면,20070901,
2021,4277000000,강원도,정선군,,19880423,
2022,4277025000,강원도,정선군,정선읍,19880423,
2023,4277025300,강원도,정선군,고한읍,19880423,
2024,4277025600,강원도,정선군,사북읍,19880423,
2025,4277025900,강원도,정선군,신동읍,19880423,
2026,4277026000,강원도,정선군,신동읍함백출장소,20010126,
2027,4277032000,강원도,정선군,남면,19880423,
2028,4277034000,강원도,정선군,북평면,19880423,
2029,4277035000,강원도,정선군,임계면,19880423,
2030,4277036000,강원도,정선군,화암면,20090501,
2031,4277037000,강원도,정선군,여량면,20090501,
2032,4278000000,강원도,철원군,,19880423,
2033,4278025000,강원도,철원군,철원읍,19880423,
2034,4278025300,강원도,철원군,김화읍,19880423,
2035,4278025600,강원도,철원군,갈말읍,19880423,
2036,4278025900,강원도,철원군,동송읍,19880423,
2037,4278031000,강원도,철원군,서면,19880423,
2038,4278031500,강원도,철원군,서면와수출장소,19880423,
2039,4278032000,강원도,철원군,근남면,19880423,
2040,4278033000,강원도,철원군,근북면,19930310,
2041,4278034000,강원도,철원군,근동면,19880423,
2042,4278035000,강원도,철원군,원동면,19880423,
2043,4278036000,강원도,철원군,원남면,19880423,
2044,4278037000,강원도,철원군,임남면,19880423,
2045,4279000000,강원도,화천군,,19880423,
2046,4279025000,강원도,화천군,화천읍,19880423,
2047,4279031000,강원도,화천군,간동면,19880423,
2048,4279032000,강원도,화천군,하남면,19880423,
2049,4279033000,강원도,화천군,상서면,19880423,
2050,4279034000,강원도,화천군,사내면,19880423,
2051,4280000000,강원도,양구군,,19880423,
2052,4280025000,강원도,양구군,양구읍,19880423,
2053,4280031000,강원도,양구군,남면,19880423,
2054,4280032000,강원도,양구군,동면,19880423,
2055,4280033000,강원도,양구군,방산면,19880423,
2056,4280034000,강원도,양구군,해안면,19880423,
2057,4281000000,강원도,인제군,,19880423,
2058,4281025000,강원도,인제군,인제읍,19880423,
2059,4281025100,강원도,인제군,인제읍귀둔출장소,20010126,
2060,4281031000,강원도,인제군,남면,19880423,
2061,4281032000,강원도,인제군,북면,19880423,
2062,4281033000,강원도,인제군,기린면,19880423,
2063,4281034000,강원도,인제군,서화면,19880423,
2064,4281035000,강원도,인제군,상남면,19880423,
2065,4282000000,강원도,고성군,,19880423,
2066,4282025000,강원도,고성군,간성읍,19880423,
2067,4282025300,강원도,고성군,거진읍,19880423,
2068,4282031000,강원도,고성군,현내면,20000626,
2069,4282032000,강원도,고성군,죽왕면,19880423,
2070,4282033000,강원도,고성군,토성면,19880423,
2071,4282034000,강원도,고성군,수동면,19880423,
2072,4283000000,강원도,양양군,,19880423,
2073,4283025000,강원도,양양군,양양읍,19880423,
2074,4283031000,강원도,양양군,서면,19880423,
2075,4283032000,강원도,양양군,손양면,19880423,
2076,4283033000,강원도,양양군,현북면,19880423,
2077,4283034000,강원도,양양군,현남면,19880423,
2078,4283035000,강원도,양양군,강현면,19880423,
2079,4300000000,충청북도,,,19880423,
2080,4311000000,충청북도,청주시,,19880423,
2081,4311100000,충청북도,청주시 상당구,,19950101,
2082,4311131000,충청북도,청주시 상당구,낭성면,20140701,
2083,4311132000,충청북도,청주시 상당구,미원면,20140701,
2084,4311133000,충청북도,청주시 상당구,가덕면,20140701,
2085,4311134000,충청북도,청주시 상당구,남일면,20140701,
2086,4311135000,충청북도,청주시 상당구,문의면,20140701,
2087,4311152500,충청북도,청주시 상당구,중앙동,19980201,
2088,4311154500,충청북도,청주시 상당구,성안동,19980201,
2089,4311162000,충청북도,청주시 상당구,탑대성동,19950101,
2090,4311167000,충청북도,청주시 상당구,영운동,19950101,
2091,4311168000,충청북도,청주시 상당구,금천동,19950101,
2092,4311169000,충청북도,청주시 상당구,용담.명암.산성동,19950101,
2093,4311172000,충청북도,청주시 상당구,용암1동,20030401,
2094,4311173000,충청북도,청주시 상당구,용암2동,20030401,
2095,4311200000,충청북도,청주시 서원구,,20140701,
2096,4311231000,충청북도,청주시 서원구,남이면,20140701,
2097,4311232000,충청북도,청주시 서원구,현도면,20140701,
2098,4311251000,충청북도,청주시 서원구,사직1동,20140701,
2099,4311252000,충청북도,청주시 서원구,사직2동,20140701,
2100,4311253000,충청북도,청주시 서원구,사창동,20140701,
2101,4311254000,충청북도,청주시 서원구,모충동,20140701,
2102,4311255000,충청북도,청주시 서원구,산남동,20140701,
2103,4311256000,충청북도,청주시 서원구,분평동,20140701,
2104,4311257000,충청북도,청주시 서원구,수곡1동,20140701,
2105,4311258000,충청북도,청주시 서원구,수곡2동,20140701,
2106,4311259000,충청북도,청주시 서원구,성화.개신.죽림동,20140701,
2107,4311300000,충청북도,청주시 흥덕구,,19950101,
2108,4311325000,충청북도,청주시 흥덕구,오송읍,20140701,
2109,4311331000,충청북도,청주시 흥덕구,강내면,20140701,
2110,4311332000,충청북도,청주시 흥덕구,옥산면,20140701,
2111,4311370000,충청북도,청주시 흥덕구,운천.신봉동,19950101,
2112,4311374100,충청북도,청주시 흥덕구,복대1동,19950101,
2113,4311374200,충청북도,청주시 흥덕구,복대2동,19950101,
2114,4311374700,충청북도,청주시 흥덕구,가경동,19950101,
2115,4311375100,충청북도,청주시 흥덕구,봉명1동,19950101,
2116,4311375600,충청북도,청주시 흥덕구,봉명2.송정동,19950101,
2117,4311376000,충청북도,청주시 흥덕구,강서제1동,19950101,
2118,4311377000,충청북도,청주시 흥덕구,강서제2동,19950101,
2119,4311400000,충청북도,청주시 청원구,,20140701,
2120,4311425000,충청북도,청주시 청원구,내수읍,20140701,
2121,4311425300,충청북도,청주시 청원구,오창읍,20140701,
2122,4311431000,충청북도,청주시 청원구,북이면,20140701,
2123,4311451000,충청북도,청주시 청원구,우암동,20140701,
2124,4311452000,충청북도,청주시 청원구,내덕1동,20140701,
2125,4311453000,충청북도,청주시 청원구,내덕2동,20140701,
2126,4311454000,충청북도,청주시 청원구,율량.사천동,20140701,
2127,4311455000,충청북도,청주시 청원구,오근장동,20140701,
2128,4313000000,충청북도,충주시,,19880423,
2129,4313025000,충청북도,충주시,주덕읍,19950302,
2130,4313031000,충청북도,충주시,살미면,19950101,
2131,4313032500,충청북도,충주시,수안보면,20050401,
2132,4313033500,충청북도,충주시,대소원면,20120101,
2133,4313035000,충청북도,충주시,신니면,19950101,
2134,4313036000,충청북도,충주시,노은면,19950101,
2135,4313037000,충청북도,충주시,앙성면,19950101,
2136,4313038500,충청북도,충주시,중앙탑면,20140201,
2137,4313039000,충청북도,충주시,금가면,19950101,
2138,4313040000,충청북도,충주시,동량면,19950101,
2139,4313041000,충청북도,충주시,산척면,19950101,
2140,4313042000,충청북도,충주시,엄정면,19950101,
2141,4313043000,충청북도,충주시,소태면,19950101,
2142,4313051500,충청북도,충주시,성내.충인동,19980930,
2143,4313053500,충청북도,충주시,교현.안림동,19980930,
2144,4313054000,충청북도,충주시,교현2동,19880423,
2145,4313055000,충청북도,충주시,용산동,19880423,
2146,4313056000,충청북도,충주시,지현동,19880423,
2147,4313057100,충청북도,충주시,문화동,19920604,
2148,4313058000,충청북도,충주시,호암.직동,19880423,
2149,4313060500,충청북도,충주시,달천동,19980930,
2150,4313061000,충청북도,충주시,봉방동,19880423,
2151,4313062500,충청북도,충주시,칠금.금릉동,20070101,
2152,4313063000,충청북도,충주시,연수동,19880423,
2153,4313064000,충청북도,충주시,목행.용탄동,19880423,
2154,4315000000,충청북도,제천시,,19880423,
2155,4315025000,충청북도,제천시,봉양읍,19950302,
2156,4315031000,충청북도,제천시,금성면,19950101,
2157,4315032000,충청북도,제천시,청풍면,19950101,
2158,4315033000,충청북도,제천시,수산면,19950101,
2159,4315034000,충청북도,제천시,덕산면,19950101,
2160,4315035000,충청북도,제천시,한수면,19950101,
2161,4315036000,충청북도,제천시,백운면,19950101,
2162,4315038000,충청북도,제천시,송학면,19950101,
2163,4315051000,충청북도,제천시,교동,19880423,
2164,4315051800,충청북도,제천시,의림지동,20170101,
2165,4315052800,충청북도,제천시,중앙동,20170101,
2166,4315053700,충청북도,제천시,남현동,20110101,
2167,4315054700,충청북도,제천시,영서동,20110101,
2168,4315056000,충청북도,제천시,용두동,19880423,
2169,4315057700,충청북도,제천시,신백동,20110101,
2170,4315059000,충청북도,제천시,청전동,19880423,
2171,4315060500,충청북도,제천시,화산동,19980925,
2172,4372000000,충청북도,보은군,,19880423,
2173,4372025000,충청북도,보은군,보은읍,19880423,
2174,4372031500,충청북도,보은군,속리산면,20071001,
2175,4372032500,충청북도,보은군,장안면,20071001,
2176,4372033000,충청북도,보은군,마로면,19880423,
2177,4372034000,충청북도,보은군,탄부면,19880423,
2178,4372035000,충청북도,보은군,삼승면,19880423,
2179,4372036000,충청북도,보은군,수한면,19880423,
2180,4372037000,충청북도,보은군,회남면,19880423,
2181,4372038500,충청북도,보은군,회인면,20071001,
2182,4372039000,충청북도,보은군,내북면,19880423,
2183,4372040000,충청북도,보은군,산외면,19880423,
2184,4373000000,충청북도,옥천군,,19880423,
2185,4373025000,충청북도,옥천군,옥천읍,19880423,
2186,4373031000,충청북도,옥천군,동이면,19880423,
2187,4373032000,충청북도,옥천군,안남면,19880423,
2188,4373033000,충청북도,옥천군,안내면,19880423,
2189,4373034000,충청북도,옥천군,청성면,19880423,
2190,4373035000,충청북도,옥천군,청산면,19880423,
2191,4373036000,충청북도,옥천군,이원면,19880423,
2192,4373037000,충청북도,옥천군,군서면,19880423,
2193,4373038000,충청북도,옥천군,군북면,19880423,
2194,4374000000,충청북도,영동군,,19880423,
2195,4374025000,충청북도,영동군,영동읍,19880423,
2196,4374031000,충청북도,영동군,용산면,19880423,
2197,4374032000,충청북도,영동군,황간면,19880423,
2198,4374033500,충청북도,영동군,추풍령면,19910719,
2199,4374034000,충청북도,영동군,매곡면,19880423,
2200,4374035000,충청북도,영동군,상촌면,19880423,
2201,4374036000,충청북도,영동군,양강면,19880423,
2202,4374037000,충청북도,영동군,용화면,19880423,
2203,4374038000,충청북도,영동군,학산면,19880423,
2204,4374039000,충청북도,영동군,양산면,19880423,
2205,4374040000,충청북도,영동군,심천면,19880423,
2206,4374500000,충청북도,증평군,,20030830,
2207,4374525000,충청북도,증평군,증평읍,20030830,
2208,4374531000,충청북도,증평군,도안면,20030830,
2209,4375000000,충청북도,진천군,,19880423,
2210,4375025000,충청북도,진천군,진천읍,19880423,
2211,4375025300,충청북도,진천군,덕산읍,20190701,
2212,4375032000,충청북도,진천군,초평면,19880423,
2213,4375033000,충청북도,진천군,문백면,19880423,
2214,4375034000,충청북도,진천군,백곡면,19880423,
2215,4375035000,충청북도,진천군,이월면,19880423,
2216,4375037000,충청북도,진천군,광혜원면,20000101,
2217,4376000000,충청북도,괴산군,,19880423,
2218,4376025000,충청북도,괴산군,괴산읍,19880423,
2219,4376031000,충청북도,괴산군,감물면,19880423,
2220,4376032000,충청북도,괴산군,장연면,19880423,
2221,4376033000,충청북도,괴산군,연풍면,19880423,
2222,4376034000,충청북도,괴산군,칠성면,19880423,
2223,4376035000,충청북도,괴산군,문광면,19880423,
2224,4376036000,충청북도,괴산군,청천면,19880423,
2225,4376037000,충청북도,괴산군,청안면,19880423,
2226,4376039000,충청북도,괴산군,사리면,19880423,
2227,4376040000,충청북도,괴산군,소수면,19880423,
2228,4376041000,충청북도,괴산군,불정면,19880423,
2229,4377000000,충청북도,음성군,,19880423,
2230,4377025000,충청북도,음성군,음성읍,19880423,
2231,4377025300,충청북도,음성군,금왕읍,19880423,
2232,4377031000,충청북도,음성군,소이면,19880423,
2233,4377032000,충청북도,음성군,원남면,19880423,
2234,4377033000,충청북도,음성군,맹동면,19880423,
2235,4377034000,충청북도,음성군,대소면,19880423,
2236,4377035000,충청북도,음성군,삼성면,19880423,
2237,4377036000,충청북도,음성군,생극면,19880423,
2238,4377037000,충청북도,음성군,감곡면,19880423,
2239,4380000000,충청북도,단양군,,19880423,
2240,4380025000,충청북도,단양군,단양읍,19880423,
2241,4380025300,충청북도,단양군,매포읍,19880423,
2242,4380031000,충청북도,단양군,대강면,19880423,
2243,4380032000,충청북도,단양군,가곡면,19880423,
2244,4380033000,충청북도,단양군,영춘면,19880423,
2245,4380034000,충청북도,단양군,어상천면,19880423,
2246,4380035000,충청북도,단양군,적성면,19880423,
2247,4380036000,충청북도,단양군,단성면,19920101,
2248,4400000000,충청남도,,,19880423,
2249,4413000000,충청남도,천안시,,19880423,
2250,4413100000,충청남도,천안시 동남구,,20080623,
2251,4413125000,충청남도,천안시 동남구,목천읍,20080623,
2252,4413131000,충청남도,천안시 동남구,풍세면,20080623,
2253,4413132000,충청남도,천안시 동남구,광덕면,20080623,
2254,4413133000,충청남도,천안시 동남구,북면,20080623,
2255,4413134000,충청남도,천안시 동남구,성남면,20080623,
2256,4413135000,충청남도,천안시 동남구,수신면,20080623,
2257,4413136000,충청남도,천안시 동남구,병천면,20080623,
2258,4413137000,충청남도,천안시 동남구,동면,20080623,
2259,4413151000,충청남도,천안시 동남구,중앙동,20080623,
2260,4413152000,충청남도,천안시 동남구,문성동,20080623,
2261,4413153000,충청남도,천안시 동남구,원성1동,20080623,
2262,4413154000,충청남도,천안시 동남구,원성2동,20080623,
2263,4413155000,충청남도,천안시 동남구,봉명동,20080623,
2264,4413156000,충청남도,천안시 동남구,일봉동,20080623,
2265,4413157000,충청남도,천안시 동남구,신방동,20080623,
2266,4413158000,충청남도,천안시 동남구,청룡동,20080623,
2267,4413159000,충청남도,천안시 동남구,신안동,20080623,
2268,4413300000,충청남도,천안시 서북구,,20080623,
2269,4413325000,충청남도,천안시 서북구,성환읍,20080623,
2270,4413325300,충청남도,천안시 서북구,성거읍,20080623,
2271,4413325600,충청남도,천안시 서북구,직산읍,20080623,
2272,4413331000,충청남도,천안시 서북구,입장면,20080623,
2273,4413351000,충청남도,천안시 서북구,성정1동,20080623,
2274,4413352000,충청남도,천안시 서북구,성정2동,20080623,
2275,4413353000,충청남도,천안시 서북구,쌍용1동,20080623,
2276,4413354000,충청남도,천안시 서북구,쌍용2동,20080623,
2277,4413355000,충청남도,천안시 서북구,쌍용3동,20080623,
2278,4413356000,충청남도,천안시 서북구,백석동,20080623,
2279,4413356500,충청남도,천안시 서북구,불당동,20131014,
2280,4413358000,충청남도,천안시 서북구,부성1동,20131014,
2281,4413359000,충청남도,천안시 서북구,부성2동,20131014,
2282,4415000000,충청남도,공주시,,19880423,
2283,4415025000,충청남도,공주시,유구읍,19950302,
2284,4415031000,충청남도,공주시,이인면,19950101,
2285,4415032000,충청남도,공주시,탄천면,19950101,
2286,4415033000,충청남도,공주시,계룡면,19950101,
2287,4415034000,충청남도,공주시,반포면,19950101,
2288,4415036000,충청남도,공주시,의당면,19950101,
2289,4415037000,충청남도,공주시,정안면,19950101,
2290,4415038000,충청남도,공주시,우성면,19950101,
2291,4415039000,충청남도,공주시,사곡면,19950101,
2292,4415040000,충청남도,공주시,신풍면,19950101,
2293,4415051000,충청남도,공주시,중학동,19880423,
2294,4415054000,충청남도,공주시,웅진동,19880423,
2295,4415055000,충청남도,공주시,금학동,19880423,
2296,4415056000,충청남도,공주시,옥룡동,19880423,
2297,4415057000,충청남도,공주시,신관동,19880423,
2298,4415059000,충청남도,공주시,월송동,20120701,
2299,4418000000,충청남도,보령시,,19950101,
2300,4418025000,충청남도,보령시,웅천읍,19950302,
2301,4418031000,충청남도,보령시,주포면,19950101,
2302,4418032000,충청남도,보령시,오천면,19950101,
2303,4418032500,충청남도,보령시,오천면어항출장소,19950101,
2304,4418032700,충청남도,보령시,오천면원산도출장,19950101,
2305,4418033000,충청남도,보령시,천북면,19950101,
2306,4418034000,충청남도,보령시,청소면,19950101,
2307,4418035000,충청남도,보령시,청라면,19950101,
2308,4418036000,충청남도,보령시,남포면,19950101,
2309,4418038000,충청남도,보령시,주산면,19950101,
2310,4418039000,충청남도,보령시,미산면,19950101,
2311,4418040000,충청남도,보령시,성주면,19950101,
2312,4418041000,충청남도,보령시,주교면,19950101,
2313,4418051500,충청남도,보령시,대천1동,19990720,
2314,4418052500,충청남도,보령시,대천2동,19990720,
2315,4418053500,충청남도,보령시,대천3동,19990720,
2316,4418054500,충청남도,보령시,대천4동,19990720,
2317,4418056500,충청남도,보령시,대천5동,19990720,
2318,4420000000,충청남도,아산시,,19950101,
2319,4420025000,충청남도,아산시,염치읍,19950101,
2320,4420025300,충청남도,아산시,배방읍,20090501,
2321,4420031000,충청남도,아산시,송악면,19950101,
2322,4420033000,충청남도,아산시,탕정면,19950101,
2323,4420035000,충청남도,아산시,음봉면,19950101,
2324,4420036000,충청남도,아산시,둔포면,19950101,
2325,4420037000,충청남도,아산시,영인면,19950101,
2326,4420038000,충청남도,아산시,인주면,19950101,
2327,4420039000,충청남도,아산시,선장면,19950101,
2328,4420040000,충청남도,아산시,도고면,19950101,
2329,4420041000,충청남도,아산시,신창면,19950101,
2330,4420057000,충청남도,아산시,온양1동,20030831,
2331,4420058000,충청남도,아산시,온양2동,20030831,
2332,4420059000,충청남도,아산시,온양3동,20030831,
2333,4420060000,충청남도,아산시,온양4동,20030831,
2334,4420061000,충청남도,아산시,온양5동,20030831,
2335,4420062000,충청남도,아산시,온양6동,20030831,
2336,4421000000,충청남도,서산시,,19890101,
2337,4421025000,충청남도,서산시,대산읍,19950101,
2338,4421031000,충청남도,서산시,인지면,19950101,
2339,4421032000,충청남도,서산시,부석면,19950101,
2340,4421033000,충청남도,서산시,팔봉면,19950101,
2341,4421034000,충청남도,서산시,지곡면,19950101,
2342,4421036000,충청남도,서산시,성연면,19950101,
2343,4421037000,충청남도,서산시,음암면,19950101,
2344,4421038000,충청남도,서산시,운산면,19950101,
2345,4421039000,충청남도,서산시,해미면,19950101,
2346,4421040000,충청남도,서산시,고북면,19950101,
2347,4421051000,충청남도,서산시,부춘동,19890101,
2348,4421052500,충청남도,서산시,동문1동,20080211,
2349,4421053500,충청남도,서산시,동문2동,20080211,
2350,4421054000,충청남도,서산시,수석동,19890101,
2351,4421055000,충청남도,서산시,석남동,19981010,
2352,4423000000,충청남도,논산시,,19960301,
2353,4423025000,충청남도,논산시,강경읍,19960301,
2354,4423025300,충청남도,논산시,연무읍,19960301,
2355,4423031000,충청남도,논산시,성동면,19960301,
2356,4423032000,충청남도,논산시,광석면,19960301,
2357,4423033000,충청남도,논산시,노성면,19960301,
2358,4423034000,충청남도,논산시,상월면,19960301,
2359,4423035000,충청남도,논산시,부적면,19960301,
2360,4423036000,충청남도,논산시,연산면,19960301,
2361,4423038000,충청남도,논산시,벌곡면,19960301,
2362,4423039000,충청남도,논산시,양촌면,19960301,
2363,4423040000,충청남도,논산시,가야곡면,19960301,
2364,4423041000,충청남도,논산시,은진면,19960301,
2365,4423042000,충청남도,논산시,채운면,19960301,
2366,4423051000,충청남도,논산시,취암동,19960301,
2367,4423052000,충청남도,논산시,부창동,19960301,
2368,4425000000,충청남도,계룡시,,20030919,
2369,4425031000,충청남도,계룡시,두마면,20030919,
2370,4425031500,충청남도,계룡시,엄사면,20060320,
2371,4425033000,충청남도,계룡시,신도안면,20090521,
2372,4425051000,충청남도,계룡시,금암동,20030919,
2373,4427000000,충청남도,당진시,,20120101,
2374,4427025000,충청남도,당진시,합덕읍,20120101,
2375,4427025300,충청남도,당진시,송악읍,20120101,
2376,4427031000,충청남도,당진시,고대면,20120101,
2377,4427032000,충청남도,당진시,석문면,20120101,
2378,4427033000,충청남도,당진시,대호지면,20120101,
2379,4427034000,충청남도,당진시,정미면,20120101,
2380,4427035000,충청남도,당진시,면천면,20120101,
2381,4427036000,충청남도,당진시,순성면,20120101,
2382,4427037000,충청남도,당진시,우강면,20120101,
2383,4427038000,충청남도,당진시,신평면,20120101,
2384,4427039000,충청남도,당진시,송산면,20120101,
2385,4427051000,충청남도,당진시,당진1동,20120101,
2386,4427052000,충청남도,당진시,당진2동,20120101,
2387,4427053000,충청남도,당진시,당진3동,20120101,
2388,4471000000,충청남도,금산군,,19880423,
2389,4471025000,충청남도,금산군,금산읍,19880423,
2390,4471031000,충청남도,금산군,금성면,19880423,
2391,4471032000,충청남도,금산군,제원면,19880423,
2392,4471033000,충청남도,금산군,부리면,19880423,
2393,4471034000,충청남도,금산군,군북면,19880423,
2394,4471035000,충청남도,금산군,남일면,19880423,
2395,4471036000,충청남도,금산군,남이면,19880423,
2396,4471037000,충청남도,금산군,진산면,19880423,
2397,4471038000,충청남도,금산군,복수면,19880423,
2398,4471039000,충청남도,금산군,추부면,19880423,
2399,4476000000,충청남도,부여군,,19880423,
2400,4476025000,충청남도,부여군,부여읍,19880423,
2401,4476031000,충청남도,부여군,규암면,19880423,
2402,4476032000,충청남도,부여군,은산면,19880423,
2403,4476033000,충청남도,부여군,외산면,19880423,
2404,4476034000,충청남도,부여군,내산면,19880423,
2405,4476035000,충청남도,부여군,구룡면,19880423,
2406,4476036000,충청남도,부여군,홍산면,19880423,
2407,4476037000,충청남도,부여군,옥산면,19880423,
2408,4476038000,충청남도,부여군,남면,19880423,
2409,4476039000,충청남도,부여군,충화면,19880423,
2410,4476040000,충청남도,부여군,양화면,19880423,
2411,4476041000,충청남도,부여군,임천면,19880423,
2412,4476042000,충청남도,부여군,장암면,19880423,
2413,4476043000,충청남도,부여군,세도면,19880423,
2414,4476044000,충청남도,부여군,석성면,19880423,
2415,4476045000,충청남도,부여군,초촌면,19880423,
2416,4477000000,충청남도,서천군,,19880423,
2417,4477025000,충청남도,서천군,장항읍,19880423,
2418,4477025300,충청남도,서천군,서천읍,19880423,
2419,4477031000,충청남도,서천군,마서면,19880423,
2420,4477032000,충청남도,서천군,화양면,19880423,
2421,4477033000,충청남도,서천군,기산면,19880423,
2422,4477034000,충청남도,서천군,한산면,19880423,
2423,4477035000,충청남도,서천군,마산면,19880423,
2424,4477036000,충청남도,서천군,시초면,19880423,
2425,4477037000,충청남도,서천군,문산면,19880423,
2426,4477038000,충청남도,서천군,판교면,19880423,
2427,4477039000,충청남도,서천군,종천면,19880423,
2428,4477040000,충청남도,서천군,비인면,19880423,
2429,4477041000,충청남도,서천군,서면,19880423,
2430,4479000000,충청남도,청양군,,19880423,
2431,4479025000,충청남도,청양군,청양읍,19880423,
2432,4479031000,충청남도,청양군,운곡면,19880423,
2433,4479032000,충청남도,청양군,대치면,19880423,
2434,4479033000,충청남도,청양군,정산면,19880423,
2435,4479034000,충청남도,청양군,목면,19880423,
2436,4479035000,충청남도,청양군,청남면,19880423,
2437,4479036000,충청남도,청양군,장평면,19880423,
2438,4479037000,충청남도,청양군,남양면,19880423,
2439,4479038000,충청남도,청양군,화성면,19880423,
2440,4479039000,충청남도,청양군,비봉면,19880423,
2441,4480000000,충청남도,홍성군,,19880423,
2442,4480025000,충청남도,홍성군,홍성읍,19880423,
2443,4480025300,충청남도,홍성군,광천읍,19880423,
2444,4480025600,충청남도,홍성군,홍북읍,20170801,
2445,4480032000,충청남도,홍성군,금마면,19880423,
2446,4480033000,충청남도,홍성군,홍동면,19880423,
2447,4480034000,충청남도,홍성군,장곡면,19880423,
2448,4480035000,충청남도,홍성군,은하면,19880423,
2449,4480036000,충청남도,홍성군,결성면,19880423,
2450,4480037000,충청남도,홍성군,서부면,19880423,
2451,4480038000,충청남도,홍성군,갈산면,19880423,
2452,4480039000,충청남도,홍성군,구항면,19880423,
2453,4481000000,충청남도,예산군,,19880423,
2454,4481025000,충청남도,예산군,예산읍,19880423,
2455,4481025300,충청남도,예산군,삽교읍,19880423,
2456,4481031000,충청남도,예산군,대술면,19880423,
2457,4481032000,충청남도,예산군,신양면,19880423,
2458,4481033000,충청남도,예산군,광시면,19880423,
2459,4481034000,충청남도,예산군,대흥면,19880423,
2460,4481035000,충청남도,예산군,응봉면,19880423,
2461,4481036000,충청남도,예산군,덕산면,19880423,
2462,4481037000,충청남도,예산군,봉산면,19880423,
2463,4481038000,충청남도,예산군,고덕면,19880423,
2464,4481039000,충청남도,예산군,신암면,19880423,
2465,4481040000,충청남도,예산군,오가면,19880423,
2466,4482500000,충청남도,태안군,,19890101,
2467,4482525000,충청남도,태안군,태안읍,19890101,
2468,4482525300,충청남도,태안군,안면읍,19890101,
2469,4482531000,충청남도,태안군,고남면,19890101,
2470,4482532000,충청남도,태안군,남면,19890101,
2471,4482533000,충청남도,태안군,근흥면,19890101,
2472,4482534000,충청남도,태안군,소원면,19890101,
2473,4482535000,충청남도,태안군,원북면,19890101,
2474,4482536000,충청남도,태안군,이원면,19890101,
2475,4500000000,전라북도,,,19880423,
2476,4511000000,전라북도,전주시,,19880423,
2477,4511100000,전라북도,전주시 완산구,,19890501,
2478,4511151000,전라북도,전주시 완산구,중앙동,19890501,
2479,4511153000,전라북도,전주시 완산구,풍남동,19960901,
2480,4511160500,전라북도,전주시 완산구,노송동,20050801,
2481,4511163500,전라북도,전주시 완산구,완산동,20050801,
2482,4511165000,전라북도,전주시 완산구,동서학동,19980801,
2483,4511166000,전라북도,전주시 완산구,서서학동,19890501,
2484,4511167100,전라북도,전주시 완산구,중화산1동,19960901,
2485,4511167200,전라북도,전주시 완산구,중화산2동,19960901,
2486,4511168000,전라북도,전주시 완산구,서신동,19890501,
2487,4511169100,전라북도,전주시 완산구,평화1동,19960226,
2488,4511169200,전라북도,전주시 완산구,평화2동,19960226,
2489,4511170100,전라북도,전주시 완산구,삼천1동,19940808,
2490,4511170200,전라북도,전주시 완산구,삼천2동,19940808,
2491,4511170300,전라북도,전주시 완산구,삼천3동,19960901,
