대부일심1급자동차,경기도 안산시 단원구 대부황금로 1104 (대부북동),031-886-2727,37.258843, 126.584834
1급삼부자동차공업사,경기도 김포시 통진읍 애기봉로 580 (통진읍),031-986-6614,37.726317, 126.607233
창원모터스,경기도 화성시 팔탄면 푸른들판로 416-53 (팔탄면),031-352-6500,37.145524, 126.899043
신안전자동차공업사,경기도 화성시 팔탄면 푸른들판로 416-8 (팔탄면),031-354-3735,37.145524, 126.899043
영원자동차공업제2공장,경기도 포천시 소흘읍 광릉수목원로 1177-1 (소흘읍),031-554-9001,37.778385, 127.117711
광명자동차공업,경기도 용인시 처인구 백옥대로 1290 (유방동),031-322-4975,37.250075, 127.213126
파주현대서비스,경기도 파주시 월롱면 휴암로 235 (월롱면),031-949-9141,37.814167, 126.783842
남부현대서비스,경기도 오산시 가장로534번길 17 (가장동),031-373-8572,37.814167, 126.783842
우성자동차정비공업사-화성,경기도 화성시 향남읍 서낭목길 125 (향남읍),031-354-9909,37.139957, 126.902579
대청자동차정비,경기도 용인시 처인구 경안천로 214-5,031-332-2346,37.250285, 127.218860
금성자동차공업사,경기도 오산시 내삼미로 9 (수청동),031-376-3333,37.164044, 127.067012
1급대진자동차공업사,경기도 김포시 월곶면 비석동로27번길 129 (월곶면),031-989-1212,37.706913, 126.566747
진흥자동차공업사,경기도 김포시 월곶면 오리정로 53,031-988-9813,37.698472, 126.556919
파주자동차,경기도 파주시 월롱면 엘지로 274-60 (월롱면),031-946-1240,37.813258, 126.769415
진성자동차공업_용인,경기도 용인시 처인구 명지로 176 (남동),031-321-1700,37.226014, 127.194450
동광주현대서비스,경기도 광주시 초월읍 산수로 148 (초월읍),031-767-1000,37.374633, 127.317890
티에이치모터스오산,경기도 오산시 청학로 108 (궐동),031-378-4973,37.158411, 127.064970
1급서부자동차,경기도 화성시 팔탄면 온천로 98 (팔탄면),031-352-3840,37.158411, 127.064970
동탄중앙모터스,경기도 화성시 장주기길 5 (방교동),031-376-4966,37.158411, 127.064970
1급진접현대자동차공업사,경기도 남양주시 진접읍 경복대로 451 (진접읍),031-595-2520,37.735793, 127.213922
고려모터스,경기도 남양주시 화도읍 경춘로 1842 (화도읍),031-594-5100,37.655527, 127.292559
중부자동차공업사,경기도 광주시 곤지암읍 경충대로 811-58 (곤지암읍),031-763-9988,37.356542, 127.321745
팔탄상용현대서비스,경기도 화성시 팔탄면 버들로 1317,031-8059-7755,37.128205, 126.851411
마스타자동차공업사,경기도 오산시 경기동로 138-34 (부산동),031-373-9081,37.157264, 127.086041
남경1급자동차공업사,경기도 용인시 처인구 백옥대로 958 (남동),031-321-2334,37.221242, 127.210224
용인남동현대모터스,경기도 용인시 처인구 백옥대로 950 (남동),031-336-6708,37.238329, 127.213819
축석자동차공업사,경기도 포천시 소흘읍 호국로 260,031-541-9257,37.797025, 127.127788
광적공업사,경기도 양주시 광적면 광적로 314,031-855-3500,37.842250, 126.967021
투플러스자동차정비,경기도 화성시 향남읍 발안로 677 (향남읍),031-8055-8746,37.125105, 126.978509
남양자동차공업사,경기도 남양주시 진접읍 진벌로51번길 89 (진접읍),031-572-7878,37.125105, 126.978509
경춘자동차공업사,경기도 남양주시 화도읍 경춘로 2028 (화도읍),031-594-8100,37.651187, 127.313753
경기자동차,경기도 남양주시 진접읍 금강로 1943-11,031-528-0770,37.754971, 127.216727
세기자동차서비스,경기도 오산시 원동로 72 (원동),031-377-5055,37.142298, 127.076367
경오자동차,경기도 오산시 오산로 123-23 (오산동),031-372-8557,37.138297, 127.066273
양주자동차정비공업사,경기도 양주시 평화로 1617 (회정동),031-858-6065,37.138297, 127.066273
옥정현대자동차서비스,경기도 양주시 율정로 257-14 (율정동),031-857-5580,37.818234, 127.103189
대명자동차검사정비사업소,경기도 오산시 두곡로 26 (두곡동),031-378-8552,37.818234, 127.103189
광진자동차종합정비센타,경기도 양주시 광적면 광적로 444,031-871-8491,37.818234, 127.103189
신명자동차공업사,경기도 오산시 경기대로 138-6 (원동),031-376-0357,37.818234, 127.103189
고려자동차정비,경기도 포천시 내촌면 금강로 2008 (내촌면),031-534-6772,37.818234, 127.103189
동탄동부서비스,경기도 화성시 경기동로 477-5,031-373-7000,37.152935, 127.123635
한양자동차공업,경기도 포천시 소흘읍 호국로 483,031-541-6600,37.816170, 127.134980
경기북부자동차공업사,경기도 양주시 평화로 1745 (회정동),031-859-0472,37.816170, 127.134980
1급태동공업사,경기도 화성시 양감면 토성로 532 (양감면),031-353-0885,37.106833, 126.974467
진흥공업사,경기도 파주시 문산읍 우계로 430-13 (문산읍),031-952-2373,37.857946, 126.796659
신성자동차정비공장,경기도 파주시 문산읍 문향로84번길 6,031-953-7788,37.858442, 126.786915
성화자동차서비스,경기도 화성시 양감면 두머리길 15 (양감면),031-8047-0030,37.858442, 126.786915
티에이치모터스,경기도 평택시 진위면 진위산단로 53-95 (진위면),031-378-4972,37.858442, 126.786915
화성서비스,경기도 화성시 양감면 은행나무로 432-3 (양감면),031-359-8812,37.094332, 126.944688
곤지암현대서비스 제2공장,경기도 광주시 곤지암읍 광여로 131 (곤지암읍),031-769-3600,37.370008, 127.381419
동일자동차공업_양주시,경기도 양주시 화합로1325번길 123-18 (덕정동),031-859-4300,37.852989, 127.061255
1급세종자동차공업사,경기도 양주시 은현면 화합로 922 (은현면),031-861-8988,37.860861, 127.027629
용인현대자동차공업,경기도 용인시 처인구 양지면 중부대로 2038-8,031-321-5656,37.226184, 127.269881
수동현대서비스,경기도 남양주시 수동면 비룡로 544 (수동면),031-559-5599,37.688463, 127.322866
포천자동차검사소주식회사,경기도 포천시 소흘읍 초가팔로 13-6 (소흘읍),031-544-4433,37.825032, 127.148717
1급열미검사정비,경기도 광주시 곤지암읍 광여로 297-10 (곤지암읍),031-763-0101,37.825032, 127.148717
동일자동차공업사,경기도 포천시 소흘읍 죽엽산로 36-23 (소흘읍),031-541-6000,37.826263, 127.151441
발안서비스,경기도 화성시 향남읍 발안공단로 107 (향남읍),031-353-2882,37.086184, 126.907328
주식회사 현대양지자동차공업사,경기도 용인시 처인구 양지면 남평로 39,031-338-1141,37.230855, 127.288949
장안모터스,경기도 화성시 장안면 장안로 300(장안면),031-358-3900,37.079510, 126.854513
대지남사서비스,경기도 용인시 처인구 남사면 천덕산로 23 (남사면),1577-1335,37.091368, 127.148556
양지상용현대서비스,경기도 용인시 처인구 양지면 중부대로 2318 (양지면),031-339-4972,37.091368, 127.148556
광주수양자동차공업사,경기도 광주시 곤지암읍 구수동길 14-18,031-762-6780,37.091368, 127.148556
가산현대서비스,경기도 포천시 가산면 가산로 18 (가산면),031-542-1111,37.836444, 127.156261
화성상용서비스,경기도 화성시 양감면 암소고개로 255-18 (양감면),031-8058-1133,37.077542, 126.914112
우정자동차정비공업,경기도 화성시 우정읍 조암죽말길 250,031-351-5100,37.081513, 126.809867
오토프로,경기도 포천시 가산면 가산로 97 (가산면),031-541-1487,37.838113, 127.163953
메카니카,경기도 포천시 송선로 140 (설운동),031-541-8797,37.838113, 127.163953
동부1급자동차공업사-동두천,경기도 동두천시 평화로 2115 (송내동),031-867-9911,37.838113, 127.163953
1급유성오토모빌,경기도 용인시 처인구 이동읍 화산로 13-1 (이동읍),031-336-4616,37.145913, 127.203746
케이디오토모빌토탈서비스,경기도 화성시 양감면 은행나무로 23 (양감면),031-5186-1852,37.145913, 127.203746
현대자동차정비공장-평택,경기도 평택시 송탄로 428 (지산동),031-668-0167,37.081800, 127.058182
포천모터스 주식회사,경기도 포천시 가산면 가산로267번길 4,031-544-5355,37.843421, 127.180125
가산자동차공업사,경기도 포천시 가산면 가산로 293 (가산면),031-544-1035,37.844674, 127.182238
신화성자동차공업사,경기도 화성시 우정읍 기아자동차로 543,031-358-4499,37.063853, 126.794083
대진카독크정비센타,경기도 평택시 탄현로 230 (신장동),031-664-3030,37.073265, 127.055499
지산모터스,경기도 평택시 지산로 283-6 (지산동),031-662-4972,37.073265, 127.055499
그린자동차공업사,경기도 포천시 호국로 1106 (자작동),031-535-7337,37.073265, 127.055499
중앙자동차공업사,경기도 동두천시 상패로 3 (상패동),031-861-7836,37.906714, 127.047652
청북자동차,경기도 평택시 청북읍 청북산단로 30 (청북읍),031-684-1901,37.050224, 126.973627
우리자동차정비공장,경기도 평택시 청북읍 현곡길 48 (청북읍),031-683-6300,37.046507, 126.930629
기원모터스,경기도 포천시 군내면 포천로 1043 (군내면),031-542-5003,37.859221, 127.200566
현대자동차공업주식회사-동두천,경기도 동두천시 못골로 153 (생연동),031-868-2200,37.909040, 127.067267
양평자동차공업사,경기도 양평군 양평읍 경강로 1744 (양평읍),031-772-2301,37.501588, 127.474561
한승모터스,경기도 이천시 황무로 723 (사음동),031-637-7875,37.297468, 127.410527
양평현대자동차정비,경기도 양평군 양평읍 오빈리 143-3,031-775-7720,37.501410, 127.477106
우석자동차공업사,경기도 평택시 노루댕이1길 14 (장당동),031-667-6077,37.501410, 127.477106
포천현대카독크,경기도 포천시 호국로 1370,031-535-6900,37.881270, 127.188346
화양자동차공업사,경기도 평택시 경기대로 1050 (장당동),031-667-0151,37.881270, 127.188346
명진모터스,경기도 평택시 청북면 오성산단로 25 (청북면),031-681-2277,37.881270, 127.188346
번창자동차공업사,경기도 평택시 도일로 262 (도일동),031-656-8851,37.056760, 127.122551
태영자동차,경기도 평택시 도일로 135-5 (도일동),031-611-7974,37.053226, 127.109322
새이천자동차공업사,경기도 이천시 마장면 중부대로 665-3,031-636-2203,37.252346, 127.409162
평택대형자동차공업사,경기도 평택시 산단로15번길 6 (모곡동),031-666-7677,37.037391, 127.072185
가평상용현대서비스,경기도 가평군 상면 청군로 1990 (상면),031-585-6360,37.037391, 127.072185
쌍용자동차송탄정비센터,경기도 평택시 산단로16번길 96 (모곡동),031-652-5140,37.033738, 127.079114
남경자동차정비,경기도 파주시 적성면 감악산로1241번길 59 (적성면),031-958-8600,37.958738, 126.923114
현대OK모터스,경기도 안성시 원곡면 청원로 1794 (원곡면),031-691-0870,37.040504, 127.118688
양평기아자동차서비스,경기도 양평군 양평읍 중앙로111번길 30,031-775-8111,37.495835, 127.503100
안중현대서비스,경기도 평택시 오성면 서동대로 2061,031-682-1900,37.008086, 126.971276
양평현대모터스,경기도 양평군 양평읍 양근로 367,031-775-0020,37.479732, 127.505149
대한모터스,경기도 이천시 호법면 덕평로 268 (호법면),031-638-7778,37.200613, 127.383996
오성공업사,경기도 평택시 오성면 숙성길 213 (오성면),031-681-4123,37.006987, 126.979691
백사1급자동차공업사,경기도 이천시 백사면 이여로 117,031-638-3034,37.308531, 127.464141
한국지엠 평택칠용지정서비스,경기도 평택시 삼남로 27-6 (칠원동),031-668-7575,37.030546, 127.101980
평택자동차검사소,경기도 평택시 삼남로 27-8 (칠원동),031-663-9119,37.030546, 127.101980
이천정비,경기도 이천시 백사면 이여로 260,031-632-8255,37.319897, 127.470958
중동공업사,경기도 이천시 남천로 96 (중리동),031-635-5997,37.276274, 127.447949
현대동부모터스,경기도 양평군 양평읍 백운길 87 (양평읍),031-773-4972,37.498902, 127.509152
코리아모터스정비,경기도 이천시 호법면 중부대로 890 (호법면),031-633-7259,37.243341, 127.430506
신세진공업사,경기도 이천시 백사면 청백리로 38-1 (백사면),031-638-9560,37.302095, 127.466914
일급합동자동차공업사,경기도 가평군 조종면 청군로 1213 (조종면),031-585-5677,37.813343, 127.350138
평화현대서비스주식회사,경기도 평택시 포승읍 포승서로 80 (포승읍),031-686-8777,37.813343, 127.350138
거산자동차정비센타,경기도 평택시 안중읍 덕우로 64 (안중읍),031-683-4999,37.813343, 127.350138
중앙자동차정비공업사,경기도 이천시 백사면 이여로 514 (백사면),031-632-1333,37.813343, 127.350138
신진자동차서비스,경기도 이천시 갈산로 100 (갈산동),031-637-5000,37.288210, 127.463794
서평택모터스,경기도 평택시 포승읍 포승향남로 355 (포승읍),031-683-7833,36.996365, 126.852181
1급서평택자동차공업사,경기도 평택시 포승읍 원원정길 15-17 (포승읍),031-684-0064,36.995319, 126.844411
포승자동차,경기도 평택시 포승읍 거산길 10,031-681-9777,36.989867, 126.858505
세교공업사,경기도 평택시 은실5길 92 (세교동),031-656-0331,37.008043, 127.073197
청도자동차공업사,경기도 평택시 경기대로 635 (세교동),031-654-0101,37.008043, 127.073197
동남공업사,경기도 포천시 신북면 중앙로335번길 1,031-535-5200,37.914246, 127.212933
동방1급써비스,경기도 이천시 중부대로 1193-16 (장록동),031-632-3030,37.914246, 127.212933
우리1급자동차공업사,경기도 이천시 진상미로 2374 (장록동),031-633-4331,37.914246, 127.212933
상천제일자동차공업사,경기도 가평군 청평면 마지기길 17 (청평면),031-581-4289,37.914246, 127.212933
대성자동차공업,경기도 포천시 신북면 중앙로 350 (신북면),031-542-5288,37.915382, 127.214641
설악자동차공업사,경기도 가평군 설악면 유명로 1708-12,031-585-9833,37.677793, 127.481106
이천현대정비,경기도 이천시 부발읍 황무로 1265-12 (부발읍),031-633-4440,37.288769, 127.480918
국제모터스,경기도 가평군 설악면 자잠로 53-30 (설악면),031-585-2361,37.682838, 127.489936
현대자동차모터스,경기도 포천시 신북면 호국로 1983 (신북면),031-533-5500,37.927753, 127.221830
비전1급자동차서비스,경기도 평택시 이화로 134-1 (죽백동),031-653-6464,37.006967, 127.138579
삼성정비주식회사,경기도 평택시 평남로 456 (합정동),031-657-3333,37.006967, 127.138579
1급대영자동차정비,경기도 안성시 공도읍 기업단지로 80,031-618-3700,37.004309, 127.158709
쌍용자동차평택정비사업소,경기도 평택시 경기대로 161-9 (합정동),031-657-7007,36.983891, 127.107746
진한자동차,경기도 평택시 현덕면 서해로 668 (현덕면),031-681-1760,36.956878, 126.921097
신안성서비스,경기도 안성시 공도읍 문터길 42 (공도읍),031-652-5243,36.956878, 126.921097
금강자동차정비공업사,경기도 안성시 공도읍 서동대로 4344,031-655-9535,37.005236, 127.185040
평택항 현대서비스,경기도 평택시 포승읍 하만호길 237 (포승읍),031-686-9752,36.954895, 126.855259
이천써비스,경기도 이천시 대월면 경충대로1937번길 43,031-637-0063,37.239834, 127.500941
세진자동차서비스,경기도 평택시 신평로 67 (유천동),031-652-4848,36.973027, 127.105470
당왕모터스,경기도 안성시 안성맞춤대로 1224(당왕동),031-677-7757,36.973027, 127.105470
코리아모터스,경기도 안성시 안성맞춤대로 1200 (당왕동),031-675-6584,37.019946, 127.263025
한탄강자동차정비공업사,경기도 연천군 전곡읍 양연로 1582,031-833-0057,38.020349, 127.066362
전곡카독크,경기도 연천군 전곡읍 전곡로 66 (전곡읍),031-832-9970,38.019291, 127.074036
전곡현대서비스,경기도 연천군 전곡읍 은대성로 117 (전곡읍),031-832-5232,38.024066, 127.062338
제이스터1급중기자동차공업사,경기도 안성시 미양로 778 (도기동),031-675-0025,36.998042, 127.261237
이화자동차써비스,경기도 안성시 보개원삼로 85 (가사동),031-671-5558,37.011410, 127.284346
신풍자동차공업사,경기도 양평군 용문면 그릇고갯길 111,031-771-5877,37.485410, 127.610637
테크원모터스,경기도 가평군 가평읍 태봉두밀로 34-73,031-581-6565,37.804368, 127.487190
동부자동차공업사,경기도 여주시 가남읍 경충대로 1548 (가남읍),031-882-6213,37.804368, 127.487190
1급동부자동차공업사,경기도 포천시 일동면 영일로 963,031-532-3389,37.804368, 127.487190
능서자동차일급정비종합검사,경기도 여주시 능서면 능여로 22 (능서면),031-884-6300,37.804368, 127.487190
용문신화자동차공업사,경기도 양평군 용문면 금곡리 164-12,031-775-5421,37.498074, 127.615281
안성현대서비스주식회사,경기도 안성시 미양면 안성대로 697-16 (미양면),031-671-0004,37.498074, 127.615281
남안성현대모터스,경기도 안성시 미양면 안성대로 692 (미양면),031-671-1157,37.498074, 127.615281
죽산자동차정비,경기도 안성시 죽산면 죽주로 73,031-676-4455,37.073326, 127.404557
일동현대공업사 주식회사,경기도 포천시 일동면 운악청계로 1689,031-533-9800,37.951317, 127.327259
청룡자동차정비공업,경기도 안성시 서운로 806 (중리동),031-675-1364,36.982156, 127.268518
송제자동차공업사,경기도 양평군 지평면 지평로 93 (지평면),031-772-2003,37.469118, 127.643035
믿음1급자동차정비센타,경기도 연천군 군남면 군남로 101,031-833-5123,38.058070, 127.020640
그린1급자동차공업사-연천,경기도 연천군 전곡읍 평화로940번길 4,031-835-7870,38.052279, 127.068556
친절현대써비스,경기도 안성시 죽산면 장원남산길 27,031-676-7778,37.074059, 127.427552
베드로자동차공업사,경기도 여주시 가남읍 여주남로 1049,031-881-4787,37.074059, 127.427552
1급가남검사정비,경기도 여주시 가남읍 여주남로 1205 (가남읍),031-883-1166,37.074059, 127.427552
주식회사대광현대서비스,경기도 여주시 가남읍 여주남로 755 (가남읍),031-881-1079,37.074059, 127.427552
주식회사 선경모터스,경기도 여주시 가남읍 은봉길 47-1,031-883-9076,37.074059, 127.427552
설성자동차공업사,경기도 이천시 설성면 진상미로 700,031-641-7433,37.074059, 127.427552
여주현대공업사,경기도 여주시 여주남로 16 (월송동),031-882-8900,37.074059, 127.427552
영해자동차공업사,경기도 포천시 영중면 성장로 10,031-532-4904,37.074059, 127.427552
오학자동차,경기도 여주시 도예로 77 (오학동),031-885-1901,37.074059, 127.427552
세종모터스,경기도 여주시 세종로113번길 55 (홍문동),031-885-6900,37.074059, 127.427552
차탄현대카독크,경기도 연천군 연천읍 연천로 160,031-834-5555,37.074059, 127.427552
경기자동차주식회사,경기도 여주시 세종로 304 (교동),031-882-5982,37.074059, 127.427552
1급영진자동차공업사,경기도 여주시 용강길 50 (상동),031-883-6258,37.074059, 127.427552
JH모터스,경기도 포천시 영북면 호국로3732번길 4 (영북면),031-534-8982,37.074059, 127.427552
극동자동차공업사,경기도 이천시 장호원읍 서동대로 8506-53(장호원읍),031-642-0044,37.074059, 127.427552
삼성공업사,경기도 포천시 영북면 운천리 259-3,031-532-8007,37.074059, 127.427552
현대장호원서비스,경기도 이천시 장호원읍 서동대로 8769-1,031-643-0080,37.074059, 127.427552
서인천종합서비스,인천광역시 서구 원석로 160 (원창동),032-581-8601,37.074059, 127.427552
오토플러스,인천광역시 서구 정서진로 70 (오류동),070-4735-9221,37.074059, 127.427552
송도정비검사소,인천광역시 연수구 아암대로 793 (동춘동),032-831-8272,37.398166, 126.660102
고려1급자동차,인천광역시 남동구 논현고잔로109번길 68 (고잔동),032-811-2288,37.394055, 126.709590
한국지엠서인천서비스센터,인천광역시 서구 건지로 45-42 (석남동),032-770-9900,37.502248, 126.647405
자연환경모터스,인천광역시 서구 북항로193번길 71 (원창동),032-579-5512,37.502248, 126.647405
하나모터스,인천광역시 서구 파랑로 132 (원창동),032-576-8272,37.502248, 126.647405
카123텍,인천광역시 남동구 남동서로 202 (고잔동),032-822-2002,37.407688, 126.692426
샵모터스,인천광역시 동구 방축로 165 (송림동),032-576-6532,37.480915, 126.663255
아트샵모터스,인천광역시 서구 백범로 706 (가좌동),032-581-9035,37.482820, 126.679341
십정자동차공업사,인천광역시 서구 열우물로 175,032-579-9955,37.479220, 126.689455
미진자동차공업,인천광역시 남구 경원대로 922,032-421-4326,37.464862, 126.690513
카123테크엔지니어링,인천광역시 부평구 백범로 573 (십정동),032-821-2002,37.479259, 126.709257
아주자동차공업사,인천광역시 남동구 방축로 396,032-867-5445,37.471545, 126.686240
승일자동차공업,인천광역시 남동구 청능대로 459,032-446-5608,37.399287, 126.710846
1급논현현대기아모터스,인천광역시 남동구 청능대로468번길 20,032-446-6024,37.396850, 126.709718
남양자동차공업사,인천광역시 서구 가좌로 41,032-575-2292,37.477760, 126.680817
아트샵모터스,인천광역시 서구 백범로 706 (가좌동),032-581-9035,37.482820, 126.679341
고려1급자동차,인천광역시 남동구 논현고잔로109번길 68 (고잔동),032-811-2288,37.394055, 126.709590
주안자동차공업사,인천광역시 미추홀구 경인로 294 (도화동),032-867-6393,37.460376, 126.673152
카123텍,인천광역시 남동구 남동서로 202 (고잔동),032-822-2002,37.407688, 126.692426
대원자동차공업,인천광역시 서구 칠천왕로 36 (석남동),032-575-7001,37.509657, 126.672005
365모터스,인천광역시 남구 장고개로 30,032-868-0365,37.470757, 126.667314
모던모터스,인천광역시 서구 염곡로 59,032-576-1566,37.490268, 126.663887
샵모터스,인천광역시 동구 방축로 165 (송림동),032-576-6532,37.480915, 126.663255
신대성종합자동차,인천광역시 서구 석남로 20,032-584-0218,37.500699, 126.663918
길현대1급자동차공업사,인천광역시 서구 석남동 223-667,032-572-7303,37.503217, 126.662772
뉴종합1급공업사,인천광역시 서구 봉수대로277번길 3,032-579-0330,37.500100, 126.661064
월드자동차공업사,인천광역시 동구 봉수대로 97,032-579-8977,37.484685, 126.659778
유영자동차공업사,인천광역시 서구 봉수대로501번길 9 (원창동),032-513-4949,37.520091, 126.661269
1급마스타자동차공업사,인천광역시 서구 가좌동 178-173,032-573-8300,37.489432, 126.653740
대경자동차정비공업사,인천광역시 서구 봉수대로501번길 58-12 (원창동),032-582-5656,37.489432, 126.653740
북항자동차정비검사소,인천광역시 동구 방축로9번길 57,032-583-5582,37.490326, 126.649924
쌍용자동차인천정비사업소주식회사,인천광역시 동구 방축로 17,032-584-5520,37.487816, 126.649169
성진자동차공업사,인천광역시 남구 노적산로 21 (학익동),032-874-8886,37.443144, 126.652761
한국지엠서인천서비스센터,인천광역시 서구 건지로 45-42 (석남동),032-770-9900,37.443144, 126.652761
인천현대모터스,인천광역시 동구 중봉대로 68,032-765-5001,37.485400, 126.644891
서인천종합서비스,인천광역시 서구 원석로 160 (원창동),032-581-8601,37.504056, 126.641365
송도종합서비스,인천광역시 미추홀구 독배로 183 (학익동),032-834-3232,37.437116, 126.647162
은강모터스,인천광역시 연수구 독배로 123 (옥련동),032-833-5900,37.431764, 126.645942
송도정비검사소,인천광역시 연수구 아암대로 793 (동춘동),032-831-8272,37.398166, 126.660102
동인천서비스,인천광역시 중구 신흥동3가 34-1,032-884-4001,37.463360, 126.637867
주식회사인천자동차공업사,인천광역시 남구 아암대로253번길 74,032-831-8341,37.440401, 126.637798
세기자동차,인천광역시 미추홀구 아암대로253번길 35 (학익동),032-831-3301,37.441194, 126.635741
현대종합정비,인천광역시 서구 드림로 178,032-567-6212,37.582295, 126.658980
인일자동차공업사,인천광역시 남구 아암대로253번길 21,032-831-8888,37.440352, 126.634774
자연환경모터스,인천광역시 서구 북항로193번길 71 (원창동),032-579-5512,37.440352, 126.634774
하나모터스,인천광역시 서구 파랑로 132 (원창동),032-576-8272,37.440352, 126.634774
효성자동차공업,인천광역시 서구 봉수대로 1278 (왕길동),032-548-8204,37.440352, 126.634774
광일자동차정비공업사,인천광역시 서구 원당대로507번길 3,032-563-2332,37.592910, 126.657236
서부공단모터스,인천광역시 서구 원당대로428번길 7 (왕길동),032-563-8804,37.589164, 126.650210
삼일자동차써비스-인천,인천광역시 중구 축항대로290번길 120,032-885-3106,37.438785, 126.620879
현대자동차공업사,인천광역시 중구 축항대로290번길 134,032-818-5555,37.437475, 126.620241
드림자동차공업,인천광역시 중구 서해대로 106,032-888-8955,37.437899, 126.618285
오토플러스,인천광역시 서구 정서진로 70 (오류동),070-4735-9221,37.437899, 126.618285
연안자동차,인천광역시 중구 축항대로86번길 66,032-887-2277,37.451446, 126.603262
검단연안자동차,인천광역시 서구 검단천로 363 (오류동),032-516-2277,37.586991, 126.606498
공항자동차공업사,인천광역시 중구 백운로527번길 51,032-747-1471,37.512281, 126.504320
에이원모터스-인천,인천광역시 중구 공항동로465번길 105-12 (운서동),032-741-6000,37.480040, 126.451021
선두자동차,인천광역시 강화군 선원면 중앙로 148,032-934-7785,37.731139, 126.488296
남도자동차공업사,인천광역시 강화군 선원면 중앙로 222,032-933-9339,37.727025, 126.483712
대진자동차공업사,인천광역시 강화군 선원면 중앙로 374,032-934-3992,37.718064, 126.471094
강화모터스,인천광역시 강화군 양도면 중앙로1052번길 4 (양도면),032-937-3840,37.700273, 126.405338
태극모터스,인천광역시 옹진군 백령면 백령로 855 (백령면),032-836-5800,37.957853, 124.666715
카랜드자동차검사종합정비,부산광역시 사상구 삼덕로45번길 142,051-303-5511,35.180222, 128.983746
동부산종합서비스기아오토큐,부산광역시 해운대구 해운대로 1083 (송정동),051-702-5600,35.180222, 128.983746
국제자동차정비,부산광역시 남구 무민사로 26,051-633-6400,35.180222, 128.983746
엘리트종합정비,부산광역시 북구 낙동대로 1755 (구포동),051-341-0114,35.209769, 129.001227
천일정비서비스,부산광역시 사상구 낙동대로1062번길 17,051-315-9922,35.155194, 128.974596
부산정비,부산광역시 사하구 을숙도대로 670,051-263-2111,35.084487, 128.978831
현대정비공업,부산광역시 해운대구 선수촌로 134 (반여동),051-529-0020,35.205187, 129.121573
혜민종합정비,부산광역시 사하구 을숙도대로 691,051-205-4242,35.085471, 128.981368
보성공업,부산광역시 사상구 낙동대로1452번길 60,051-301-7400,35.188336, 128.982794
우성자동차정비-부산,부산광역시 남구 신선대산복로 38,051-625-7005,35.116495, 129.099387
카랜드자동차검사종합정비,부산광역시 사상구 삼덕로45번길 142,051-303-5511,35.180222, 128.983746
해금모터스,부산광역시 강서구 녹산산업북로193번길 32,051-831-9910,35.100001, 128.843912
대우상용부산서비스,부산광역시 강서구 녹산산업북로193번길 42,051-831-2040,35.099216, 128.843023
캄스정비,부산광역시 금정구 수림로 34 (부곡동),051-581-1133,35.240016, 129.089253
해금자동차정비,부산광역시 강서구 녹산산업북로193번길 30 (송정동),051-831-0195,35.099256, 128.844213
강진정비,부산광역시 강서구 녹산산업북로 169 (송정동),051-311-4400,35.098252, 128.843670
세웅정비,부산광역시 강서구 녹산산업북로 171 (송정동),051-831-2238,35.098252, 128.843670
신항자동차,부산광역시 강서구 녹산산업북로 183,051-831-3570,35.098528, 128.845003
세웅정비,부산광역시 강서구 녹산산업북로193번길 19,051-832-0994,35.098762, 128.845228
대성오토서비스,부산광역시 사상구 삼덕로 46 (덕포동),051-305-9701,35.171247, 128.980987
흥아자동차정비공업사,부산광역시 사상구 사상로342번길 16,051-302-7655,35.174891, 128.985542
금정모터스,부산광역시 금정구 중앙대로 1691,051-518-2525,35.235468, 129.091508
강서자동차검사소조은종합정비,부산광역시 강서구 화전산단5로74번길 6 (화전동),051-831-6655,35.235468, 129.091508
천일정비서비스,부산광역시 사상구 낙동대로1062번길 17,051-315-9922,35.155194, 128.974596
장안마이스터종합정비,부산광역시 기장군 장안읍 신소재산단로 6 (장안읍),051-728-7722,35.155194, 128.974596
강서자동차종합정비,부산광역시 강서구 화전산업대로 163 (화전동),051-831-2199,35.155194, 128.974596
사직자동차정비,부산광역시 동래구 우장춘로 8 (온천동),051-556-5233,35.208639, 129.070300
동방정비,부산광역시 사상구 낙동대로1016번길 29,051-315-6673,35.151057, 128.974180
